,Temperature,Humidity,Soil_Moisture,Raindrop,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Crop_Type,Fertilizer_Type
26,18.281759658697233,76.1719201109319,2180.6974351934828,0.17313808353460525,7.77506316881161,67.64751929997013,29.288511072373446,97.4740489056763,CropA,FertilizerZ
27,14.810563723413317,53.10328845906949,3462.8866243027483,8.302277098169307,6.314085870594967,98.31745455156694,7.551972078555213,91.4280764596733,CropA,FertilizerZ
28,37.043359441874884,75.5137703469891,3695.7655190642713,6.306723601132794,7.91142713240095,24.474279880067527,4.569382317311266,95.05791848435724,CropA,FertilizerZ
29,12.230140015214653,71.82745332739219,2524.1471678819507,5.253988770347043,4.599842898445045,92.59622124021367,92.20138624977848,0.3256497944529091,CropA,FertilizerZ
30,36.36276366447729,30.18207088682061,2804.4508510853902,9.655117630246465,4.155253142062098,42.11227706192366,12.771411767043706,23.13996615926629,CropC,FertilizerX
31,25.83652530617905,52.96092495078307,3199.2907121904273,1.33160432853347,7.984533260776958,23.56666105007299,61.26180985550007,72.6882812560696,CropC,FertilizerX
32,29.95964173297914,74.39011491115055,3673.9361951781298,3.447061688287998,4.530195267852863,8.197566688325642,27.268180871889612,79.62809142670343,CropC,FertilizerX
33,37.69749120270283,48.60964849208396,1267.3246351817095,6.2630780304865,4.814732092340193,60.11307741907728,63.61014968506489,51.997310020252854,CropC,FertilizerX
34,20.961598057222297,46.16094273547648,1158.8765842017904,0.046720654611996926,4.54557250937092,69.5442116530646,69.65305613405405,33.059616919688004,CropC,FertilizerX
35,31.078551204003965,64.27927022245152,3025.14980488703,8.65294751792168,4.771089739004541,64.54414512089554,78.47795162368907,34.2077076264005,CropC,FertilizerX
36,30.1509063992441,65.2525113152177,1143.0144655014856,7.621243288710755,8.045911156990243,60.51283984927841,9.114485725305133,53.685680990470374,CropC,FertilizerX
37,39.650408763329864,62.15800429050045,1313.3122863145636,2.3489513343247226,7.8156831780917,62.11756896684716,10.328139401552615,0.31055799721844135,CropC,FertilizerX
38,11.381449054544024,48.16929397472146,2267.2128146026253,3.0796187148781273,5.194841397530673,51.29442579500184,80.70010155725225,69.10295858831088,CropC,FertilizerX
39,23.663081395914055,33.18127312706491,1546.6904260398696,3.055412342147008,7.170851519400479,21.405596367538593,93.34586091950143,57.215421864921524,CropC,FertilizerX
40,39.68665126775197,76.15020104968028,3696.5101003332597,8.611431005269717,7.547548766049419,60.55935383944523,25.81434260331691,50.91200630955362,CropC,FertilizerZ
41,19.836263511290525,45.86075139601791,1994.7393736634112,3.210317517350819,4.696975622608172,88.76313223261461,30.777960075129794,19.851381581361228,CropC,FertilizerZ
42,38.969919697527374,69.78184965377636,2732.6326313893223,2.7924814005592546,5.026779650028674,1.7058551928531895,91.8134457729719,17.543291683872663,CropC,FertilizerZ
43,34.50156971410516,47.58375399018954,1029.5380779557863,7.396720968181829,6.1501278443789,98.24313209085153,79.19128584190982,10.395985298534827,CropC,FertilizerZ
44,20.17969773004944,54.73721488108008,2540.2778073678746,5.787227970333978,6.864799647479092,97.27298228017366,23.787254066743202,91.32510197478341,CropC,FertilizerZ
45,10.873175678076466,48.68356813902204,3430.0493186735494,3.592968740702933,5.893531947328535,26.667412087745756,58.25559079688672,86.89353178465744,CropC,FertilizerZ
46,18.410334070163213,34.06619593901638,3905.0778464136615,5.7608487399738575,7.5224255957612405,42.41403227972951,31.43024410885309,57.99502081680586,CropC,FertilizerZ
47,13.71162779746594,46.47235888126051,3036.246879861129,9.194411684637197,8.45638197800303,56.50819411680067,44.244795198067536,27.228100072163443,CropC,FertilizerZ
48,22.85374073215427,77.78390303366828,1607.8814711731998,4.50541110830266,7.8916105213763945,84.56319640207902,70.43699947856882,75.78332837354912,CropC,FertilizerZ
49,38.18567089759179,35.51685557931073,2089.1113986709006,0.047374518656094766,7.832054435958701,6.099368419316431,24.910333011956688,14.77096128753429,CropC,FertilizerZ
50,25.378521808345354,57.792080762224344,1470.597153107114,7.338325019962695,4.907135513793843,22.675493686510606,7.43826929818362,81.14975470388214,CropC,FertilizerY
51,23.425245098823133,78.42031178615247,2013.4418044365018,9.9824606575384,8.07004048621664,66.01179867376132,99.31338332238974,81.6295198685193,CropC,FertilizerY
52,16.4727249431374,31.025600128167635,2683.9207282598836,0.524585060689019,8.459356347522766,6.163344288011929,42.70343381886499,28.61726202013187,CropC,FertilizerY
53,28.643087188964806,33.459490023910774,2462.116571463148,6.1133509559307475,6.546088653218874,89.26687493084557,73.01990002540816,48.996365065932956,CropC,FertilizerY
54,23.661212929374003,75.45583264912906,3621.0969561484835,3.985042335772798,7.420482015898971,88.63256814040118,99.76842932041427,61.35495038112321,CropC,FertilizerY
55,33.18148569305035,66.77798024907432,1611.8171987681822,5.645189704305099,6.696829576831542,9.861802698744915,3.8201203682211915,20.27606815213575,CropC,FertilizerY
56,25.483659279017836,57.26615909953505,2300.968219973144,3.0782843530736836,8.464146571871929,41.547528466745085,44.3801408813965,33.70670130032192,CropC,FertilizerY
57,36.59728372780711,56.83210833947744,2896.249424053628,7.532656757013863,6.7209797557847955,51.0231919203301,1.9336028453223353,59.88904843466416,CropC,FertilizerY
58,33.490429721403075,78.74429401730087,3943.3001730186697,0.9327263873395575,6.133263194462348,64.89217673837739,64.98213339380884,55.134328834267585,CropC,FertilizerY
59,14.351959064202589,31.04769669602261,1641.469298269661,0.8989119706673099,4.70133807402127,54.211170490347506,16.617775586530147,43.9872958465011,CropC,FertilizerY
60,14.080047576494064,43.523819908635616,3499.2536990620324,5.402169371518527,7.797855314692116,0.1320608795120859,94.02864491672528,22.956056592114038,CropB,FertilizerY
61,10.73052946639214,45.84128842718098,2853.2929650334704,3.20968398279724,4.91126091872145,12.94346068072787,87.49212740389724,53.73321469843142,CropB,FertilizerY
62,21.0703000098961,35.97461218410141,1401.6552872717225,9.231146925093077,7.050551791127506,83.24728432570728,65.35717693115089,37.06320187363601,CropB,FertilizerY
63,11.638561918498091,47.861229718411096,3351.830667543646,1.9237293978293701,5.102021957112587,78.8309207591234,16.11407139521842,20.704890844222124,CropB,FertilizerY
64,23.498547591326883,48.52057139893698,1524.7267747301469,7.7580647416504425,7.143052942710035,1.707630655067538,34.48423282358931,30.164997294019724,CropB,FertilizerY
65,17.240617710986285,77.94001540621156,3099.2462852271747,9.746240142834584,4.2074020773862575,1.4842565618409576,98.00789220457237,23.746129156848806,CropB,FertilizerY
66,24.947148065660166,52.101028242701375,1721.7988382508083,3.2673608951677533,4.788631106470934,85.1148156956622,31.572238646002525,37.89462678647818,CropB,FertilizerY
67,14.74907203722137,76.73863852986965,2405.0129322836137,9.175201900633503,7.237768032759896,36.130311443502286,99.33957339396004,96.3776540332078,CropB,FertilizerY
68,26.475705724399923,70.50187294454312,3349.8283233667835,3.169217462209959,6.659066236743701,40.67601454257359,82.32135277668884,93.6557152262766,CropB,FertilizerY
69,38.99300532051079,66.84189883164261,2902.7904025447033,5.5414215783034235,6.5022673129805995,94.42039915277725,53.17254149268107,66.20193142985651,CropB,FertilizerY
70,29.11696583417721,46.52617435073627,3221.0226132359544,0.0034520180467689787,4.421779526717614,89.70114290767846,85.09563461108928,74.6989416360451,CropB,FertilizerX
71,26.9316868183904,51.34887013361322,3410.192078791506,2.642476701512917,7.877545691557586,39.058330141645584,97.37825091992057,39.31304517452049,CropB,FertilizerX
72,33.64138081738439,32.228081922673766,1104.2682841034914,0.526043735771683,6.854952982320013,79.85813949400983,28.927610495811663,77.48691464401719,CropB,FertilizerX
73,10.167014355528858,48.867350040457005,2441.7358532200556,0.2987904692595922,6.600495342342473,45.35230238864515,11.678088428594425,84.84865738857336,CropB,FertilizerX
74,18.473893145327757,73.52029468338466,3956.898746495571,9.956455226716466,8.321305301244163,42.968939663158615,8.264994395741699,79.8856616784278,CropB,FertilizerX
75,39.60933715878107,69.06895474180827,3385.9437150735016,7.649084011769341,6.480817006528267,1.9380913972008806,60.99068627521591,19.428282183254808,CropB,FertilizerX
76,33.47857207238418,70.41817554645606,2097.428310104647,3.3645604900847026,7.633898920019309,79.35080471558705,32.53667825327068,82.11117586923336,CropB,FertilizerX
77,12.708016686490827,41.08002995488157,1855.0687951106556,6.810703117942389,4.966120859624235,80.76922585854025,38.44635866494488,81.32987637313286,CropB,FertilizerX
78,19.79379967100974,40.501832218147804,3114.4327237735583,5.269669934260057,5.4827607910049725,76.43366418342922,15.552047239150868,71.35482826143837,CropB,FertilizerX
79,23.195926013209963,63.167097872061255,1411.5010513798682,9.17890407893938,6.97137756268674,96.50566271001128,8.565885447642996,84.47936959126525,CropB,FertilizerX
80,38.037518938151955,62.56335964591123,3648.1187601833553,2.4901722827346227,6.834908328775145,4.783016952338947,31.962204081100865,84.18197924430469,CropC,FertilizerX
81,27.585611937889837,39.76550663670231,1245.606214073331,5.12433491687384,4.388778073905872,96.69122059240047,17.469684725216172,57.63077893762546,CropC,FertilizerX
82,12.316768493382124,65.9823388363524,2677.3148950058803,0.06478085933226962,4.245308733076021,85.84579074972508,6.696598746906501,67.5551441829213,CropC,FertilizerX
83,25.27219778844274,48.80754389824675,3540.525751618913,7.274509409130117,4.961167890755333,11.7594667491433,3.907810684867874,34.68557292145006,CropC,FertilizerX
84,18.68161409456151,74.34012902479702,3159.9149935311366,5.780791423635053,6.402351242233443,4.218465566604712,5.912813256453486,11.445374484631387,CropC,FertilizerX
85,20.161042648185727,48.22389793758771,2456.6548131720933,6.2325966581361065,7.479439087616201,2.0578570553015374,72.02734815328606,53.64139664647275,CropC,FertilizerX
86,13.428078168988401,41.49805926425511,1688.4568479739444,7.258320872394432,5.750092936659841,11.67014459739807,61.07685140037209,52.257435510691444,CropC,FertilizerX
87,23.7626715064495,39.7932995903562,2801.103744242677,3.813752628027789,5.1331169565554875,81.95341037329213,69.26008532946187,79.58202890921616,CropC,FertilizerX
88,30.08454399932014,74.90996124231211,3898.9148159833817,1.5638431475280445,6.659577464350459,37.032395025736164,81.61259482865965,19.12229025258719,CropC,FertilizerX
89,32.78652548471773,73.00147139681357,1286.1126194193225,1.8417438342312742,4.445106139210393,62.150148454502094,62.17835793458634,84.93766042322196,CropC,FertilizerX
90,30.86160659439932,51.2933937644628,1094.6084140599767,7.319228248967478,4.7721371737617275,39.380879008606854,47.926124201664024,79.09975239293571,CropC,FertilizerY
91,29.815401498573127,42.0360535220266,2258.7073878687356,9.94159551591377,6.037722507026167,57.16947761705518,81.71069875644332,72.80374432917536,CropC,FertilizerY
92,36.07651162839528,44.227137181973944,2773.605319956054,4.492700011510292,8.350056473599919,27.81732955490733,62.60884858575392,18.308310010748784,CropC,FertilizerY
93,19.97113309861309,49.247593529473505,2074.1714034081224,1.7183082345579448,5.4687269719498275,89.83648746246598,70.02562970275493,32.06504660652057,CropC,FertilizerY
94,16.437820310668627,32.21739480114549,3153.169431891085,0.697397613917603,7.8297797840278225,61.84712389593508,43.29506957029474,41.853803668436875,CropC,FertilizerY
95,12.683151972677214,33.3646358555742,2568.520896548642,4.813281046185621,8.394065246399823,46.53209930685661,45.014244365198444,0.042251304341545115,CropC,FertilizerY
96,14.971188886034875,76.37303754357568,2041.4013611567398,7.162168136628326,7.701273525946135,27.709796506560004,44.74226460465288,19.970767524607936,CropC,FertilizerY
97,14.481749592721886,68.30587732178438,3382.3614244338905,6.021238867495496,5.988367409592531,29.66224503234285,28.598375295605692,66.38369177419969,CropC,FertilizerY
98,37.37490940303457,70.69918020829756,1298.201457562786,2.915208221596308,7.650258817463339,69.59891741829755,61.799228646274294,57.504910729590954,CropC,FertilizerY
99,15.415507901419724,53.932198733013465,1120.1835603240831,5.944627980252765,4.201729831288668,41.001141999695434,44.00468185908092,94.60394132642811,CropC,FertilizerY
100,12.818332765203856,48.24896134384019,1170.4788725128988,5.4331670045035825,7.888625272296075,56.475483627355494,4.735121845209944,16.95385676677581,CropA,FertilizerY
101,22.007569660003696,34.59848933399522,3442.6929733282345,2.1682144820524476,6.202985989189932,98.74415616859375,69.97028500551214,51.74850688450583,CropA,FertilizerY
102,15.088322810505328,57.904259905346294,3394.3982901919558,4.092000605801768,6.0260119765829145,31.60194459534498,50.31665359678959,1.9970213673640047,CropA,FertilizerY
103,13.917043459729836,67.16793581003104,3492.3289551074868,8.754955971030578,7.2969462666991785,40.95194899608212,18.946409203441526,58.21791011467495,CropA,FertilizerY
104,20.872270211190244,39.7955541368529,1851.1425830772823,7.5250702181147675,8.190046110664495,32.1610388182637,5.705423192234472,10.539228379840605,CropA,FertilizerY
105,37.58151609619062,49.45804036050555,2474.6452927318915,9.295801360402876,5.144753161338246,8.983966818575805,19.159691852591486,8.91366446678462,CropA,FertilizerY
106,10.913016928798761,76.36566966308885,1959.1454634240247,8.920129294381798,5.906317277033045,94.02964135381512,51.060659076859785,43.99743055595864,CropA,FertilizerY
107,16.231504981495096,72.18753264493668,2762.0366629883038,2.4738652236488345,6.928152379145924,75.03029810235586,6.509517027405021,33.7237529527305,CropA,FertilizerY
108,34.726810389145925,69.91469657730325,3535.821025304478,8.62141294335825,6.7291040525447094,61.340762750014875,61.58735844370808,45.145856507137104,CropA,FertilizerY
109,17.35706881192036,31.97173311544601,1059.7535128454786,6.150795503772162,5.056565720264269,2.3968870869323533,27.17943465529087,2.798646056331766,CropA,FertilizerY
110,23.23275243990493,38.27892781665916,2709.2943291536853,9.621219770104021,4.080521862115383,83.32515433193372,96.49165022936079,7.496004184201432,CropB,FertilizerY
111,12.956266679055389,45.30204931069705,1603.193943735752,1.958493641652791,4.733486471601148,7.1817196520644,78.92975914759609,7.196182072210688,CropB,FertilizerY
112,33.855227156832086,45.18221077562283,3610.1155236093628,3.438373595778593,4.1783290540815825,12.873417435103962,11.12165784093565,12.88055008719413,CropB,FertilizerY
113,32.093830824961145,36.448035529803406,3870.9819578602364,4.006278363691785,4.272007460294184,8.722931804383416,71.36786246419769,43.13826223117552,CropB,FertilizerY
114,13.84191042528209,44.4723779563426,3484.242355277453,0.23727778202471073,5.1057038336349,14.637884162815752,83.14675471781395,44.06601560559468,CropB,FertilizerY
115,38.43887674306797,51.40722516843288,1101.0927258253073,4.796480896275771,7.257626756094753,63.75952510668126,86.74690743969686,32.38446589441569,CropB,FertilizerY
116,27.718697760791773,32.46525424914708,1908.257551784945,9.437999337827256,5.155514066003543,8.124991942260973,54.65859336257518,10.49747990785641,CropB,FertilizerY
117,33.94473438210255,50.15886840956382,1689.2418847129256,8.152952673102815,5.013231166148107,63.48852744921765,86.2482095923238,86.00404411253328,CropB,FertilizerY
118,32.9139786029083,54.826677086636046,3478.7744073306617,1.992570745915485,6.865057223213734,77.66189547439826,76.34564328097137,62.7799958751298,CropB,FertilizerY
119,25.572188783387592,32.04672936324781,1054.2506131937362,2.8240230119472596,6.5343897177390975,45.81960393027275,56.62120993029753,63.09111687177709,CropB,FertilizerY
120,32.4247486631117,63.709928114476725,3768.258766738795,9.761878948993868,6.287280692504844,63.84513357208954,42.21481932827478,31.13032317748816,CropA,FertilizerY
121,17.133929959096772,33.989125124952814,2762.4988601203645,0.598336102740622,6.906753999576839,35.38372916317635,0.2090765541574391,89.2617785088716,CropA,FertilizerY
122,10.637917867649122,62.39621246624607,3232.229281517033,4.540421072937385,5.606708022117165,74.741670737377,61.47420298236664,30.511306738704626,CropA,FertilizerY
123,20.26228224617342,79.7041673211326,2367.0966733093546,8.869861381859792,4.066821394201357,98.69284604835326,24.493330155958837,65.02504126686337,CropA,FertilizerY
124,14.575081796818843,33.03120347394062,3121.1748915039443,6.973633516476228,5.935108500527546,34.029544963746005,22.756251091318457,91.82987194282555,CropA,FertilizerY
125,39.43242080580273,43.60898937958081,2003.405620766531,9.82340453278893,5.650547483669746,60.921705648681865,14.257314045479108,99.40752494334296,CropA,FertilizerY
126,37.70875417984389,36.46653353788831,2980.537169629761,9.75131067271641,7.4733450695536146,97.15812385776917,68.34418333824485,20.544858765590636,CropA,FertilizerY
127,14.324132222340165,48.46156460822562,2292.314987705223,7.522906939494715,4.406304466362023,3.1839296311586662,67.88810262359661,86.82510676614295,CropA,FertilizerY
128,20.319697965748333,71.76301882228843,3795.7682985892125,4.863834903169529,7.515002021657709,27.943896645820477,41.727076983995026,71.2779006385807,CropA,FertilizerY
129,25.27950311966506,76.47238108563037,3791.455037765065,6.2398996024657185,7.199521604592624,16.068412779766028,46.84406834475355,7.261823447850945,CropA,FertilizerY
130,21.961869463229956,71.98608125639049,2710.9252122689636,7.938498619180232,5.503852209473596,60.854453391042576,76.04794086356915,17.552887184390542,CropA,FertilizerX
131,31.000560594826073,64.55337885890589,3320.046418586154,2.928586080075226,6.823693121447047,17.74289188059146,15.362097200943857,51.04305567083903,CropA,FertilizerX
132,25.105553119670613,65.8608854830967,3226.9479149780245,4.584635562782605,6.369849891558353,31.378946783808605,22.986705155841168,50.9339324197342,CropA,FertilizerX
133,26.95789629305465,36.02375932149957,3119.231135411169,6.673004827741166,4.957785550597466,43.36851563122455,94.23994295189358,78.51949580390284,CropA,FertilizerX
134,30.329187710282593,42.43521398218638,3922.2308310506914,2.7137429525688472,8.067976721253007,5.388080391036098,99.85865740222529,43.30469508139522,CropA,FertilizerX
135,10.710029263284325,48.19483900332546,3633.3518772464286,6.571524387929709,4.853742333926999,29.676648930299553,51.233067419583236,71.74902253995712,CropA,FertilizerX
136,10.372767250975945,32.506921769457016,3235.997104277382,1.46008738256443,4.621254056561929,22.5778061814629,46.23455251828892,99.53090551974994,CropA,FertilizerX
137,15.343716526656337,71.08233962515732,1237.112807344628,4.194770700252379,5.844438183056772,42.97879645387598,8.236654598899706,95.08123346053883,CropA,FertilizerX
138,31.549151504452105,42.78390252411587,2065.144914538374,1.019345023125836,7.343480984192414,99.80282253371998,67.16226057998944,54.245826905888215,CropA,FertilizerX
139,17.21264192762093,32.61448745596904,2030.0191885278548,8.435976334938616,4.9961354409177705,99.79094524898531,46.83370929062779,76.86260724705323,CropA,FertilizerX
140,37.605303872681475,33.654221956552654,2536.5192492107176,3.026490563630407,7.8999943975527245,18.323473268602008,53.84027427618946,34.19903665296285,CropB,FertilizerX
141,12.354917392825536,78.4746850537791,3570.423515755019,9.262280726510344,6.599631930117988,71.61804494500156,93.19901729102719,78.17078108499456,CropB,FertilizerX
142,27.39726273437063,75.59921886244865,3015.7002398515388,7.8795599022648375,4.855627298349743,89.16340431211573,92.05240405323329,63.679160612375284,CropB,FertilizerX
143,10.766413678966684,77.93709135426326,3314.599863531303,3.1530675546936706,6.442277231867957,52.02410482287066,91.75564220705158,43.06233960316066,CropB,FertilizerX
144,39.16175695793851,77.83535896768686,1125.0731093512898,6.035295834447646,5.046662586185821,73.9818819374914,9.841845953978169,48.28485743252852,CropB,FertilizerX
145,16.410094895514487,69.97169672906045,1160.6614281306533,4.406388554597209,4.9104180036257326,41.4792630727284,38.37591709348622,44.97445116045965,CropB,FertilizerX
146,27.62911622970959,43.798432433516574,3785.4839028264137,8.060509676977695,4.69023592655924,59.89431012001947,66.39637310145469,65.24181954552844,CropB,FertilizerX
147,38.591662451509265,46.238463386948666,1628.6690419154775,6.863175957474739,6.647573714401448,46.13345666509295,13.805358457743832,70.35507232871365,CropB,FertilizerX
148,10.910953059535398,50.10008585703227,3383.7684197862222,6.538052861877983,4.044755738037935,30.223582373790457,94.03303691550121,48.93343731999222,CropB,FertilizerX
149,25.382039241867293,69.25013385304119,2644.7107521278967,7.263014696007339,8.288166647014037,14.698104606242524,57.603097691963235,86.19197283851017,CropB,FertilizerX
150,25.80139860985466,76.33866896904658,2049.0693492340874,4.212504078256965,4.120947147442257,29.167944259042866,59.66164179547295,94.63213024953356,CropA,FertilizerX
151,20.544553876193202,52.015510461600854,3290.6256775867223,4.1386327701369545,8.18586167412311,88.08712840030906,12.684246154180567,67.65602431740332,CropA,FertilizerX
152,29.636581488749098,45.073839542984686,3894.672054276852,3.5126085652691885,5.493455878903286,90.153174589362,1.7592818016424205,19.082358319058578,CropA,FertilizerX
153,26.275899067934137,42.142385307230555,1776.5165902104864,1.602667180812023,6.56519071599644,86.12858631006836,64.32683048928453,17.78091925342624,CropA,FertilizerX
154,17.474239270852355,42.8234552609643,2056.8058404897934,3.6242160099417786,6.250795658262748,29.215410312611723,21.441629381201345,99.93640855692988,CropA,FertilizerX
155,31.15928832405302,30.344211587373454,1879.8982904103082,6.317850169996289,5.384663721365731,89.3773362284883,81.92210439248775,52.43555708959907,CropA,FertilizerX
156,23.985131768340082,41.706603350590306,2933.89228513054,3.142322636300973,5.40320503264311,15.961339512994343,4.982224211942898,66.15595328327993,CropA,FertilizerX
157,24.109315767054497,44.745909263542764,3172.8072040148136,1.9373144552158739,4.607372840624093,85.8099601144683,17.183519905961518,50.71809448599722,CropA,FertilizerX
158,38.557609658443866,68.7794062677798,2435.0635058687526,9.573450855661731,5.517607882290234,27.473943865297702,77.99775495725063,66.1878207827207,CropA,FertilizerX
159,26.050968219499097,57.426416964699044,1643.7257906313976,5.819341905201277,6.852704836020916,65.34071672426926,1.4438051691657128,45.8126544606538,CropA,FertilizerX
160,33.53971748836742,46.55485202091099,1963.8332656633943,0.3225658736191317,6.663287436767911,75.20024973227645,24.14411804372485,87.347831666346,CropB,FertilizerZ
161,36.0216080232257,59.853835906605575,3242.029671286041,7.814895921315406,7.845486370887082,7.743377941979501,72.5132365912386,27.792795967919947,CropB,FertilizerZ
162,27.421893773851423,69.41569285431268,3650.9706125059256,6.746390405478665,5.006778892688988,28.91750402904778,69.56944142771418,99.49296332516231,CropB,FertilizerZ
163,33.59122641832616,60.50234623495689,2523.9279715120765,3.8898979060544328,4.727126358020884,62.84190834322831,20.40160272207425,61.76890877843181,CropB,FertilizerZ
164,19.28627699700374,33.51207049229838,1746.0597834170417,6.973145733130625,7.6200212597765695,60.049780217993266,79.18284624331567,8.92098969620464,CropB,FertilizerZ
165,15.45778098725167,42.05023090330671,2996.97296961986,9.144182788046537,7.631175310025609,88.69080087998941,41.95535810307566,45.64040924796823,CropB,FertilizerZ
166,30.86616713429096,44.29321676133545,2918.2435402228402,2.1564315876153026,7.278367076933696,64.93120387742101,69.99925166289817,39.718804413256,CropB,FertilizerZ
167,37.78578129326247,48.14666038682586,3727.745410813273,5.283770724303802,4.631005060188377,20.426773450865056,46.44165328807962,93.36301221553232,CropB,FertilizerZ
168,11.274904395383636,31.23127467466225,1854.967760559095,7.7155298779944435,8.042660738199828,78.18714905992732,0.9557154657676592,29.725374163750363,CropB,FertilizerZ
169,32.89173029124818,67.21515952702435,3452.1129869630836,0.8321232725108152,5.792644012091737,95.82384496056463,0.4975421592872675,46.580678645904904,CropB,FertilizerZ
170,10.851964662158892,53.51820536557072,3011.9363717539127,7.517822792089146,5.603451504166829,65.05690497789159,98.9105859946903,72.30599301180145,CropA,FertilizerY
171,23.758070076587657,74.82908373643286,3519.9021084802794,7.638530680641363,4.66277129127029,46.58670030688844,20.297881832251296,8.919175204217156,CropA,FertilizerY
172,30.315690487628828,55.88412484851234,1308.7991025013396,5.527832412970901,4.804833997688962,80.87857856370213,85.74529673727486,18.635260261324316,CropA,FertilizerY
173,22.15913163020805,79.40828167959992,3481.6653747065443,7.8476437633280804,4.437477559477433,45.6650745029195,22.824356707252335,65.58867272524317,CropA,FertilizerY
174,19.028518814805153,65.03472264017964,2431.172956373579,6.703905491921458,6.403857265508071,15.138146046487567,45.20162268309691,10.078458848122118,CropA,FertilizerY
175,15.605094103069376,74.3433542424956,3323.60403843881,3.2434183722877297,5.7046140900325355,8.180853781303178,98.42222708428346,28.659484254777357,CropA,FertilizerY
